"term","frequency","density","occurrence"
"online",63,0.000946770460761624,0.048
"onlyin",2,3.00562051035436e-05,0.002
"onmouseoverwindowstatusbigbigs",3,4.50843076553154e-05,0.002
"onmouseoverwindowstatusmilfhuntercom",4,6.01124102070873e-05,0.004
"ºòìâ",2,3.00562051035436e-05,0.002
"operations",2,3.00562051035436e-05,0.002
"operators",3,4.50843076553154e-05,0.002
"opopspanp",2,3.00562051035436e-05,0.002
"opportunities",13,0.000195365333173034,0.01
"opportunity",42,0.000631180307174416,0.038
"opposition",4,6.01124102070873e-05,0.004
"opspanp",2,3.00562051035436e-05,0.002
"optedin",6,9.01686153106309e-05,0.006
"optin",35,0.000525983589312014,0.034
"optindeals",2,3.00562051035436e-05,0.002
"option",541,0.00813020348050855,0.012
"optiondont",6,9.01686153106309e-05,0.004
"optionnooption",6,9.01686153106309e-05,0.004
"optionoption",10,0.000150281025517718,0.004
"options",2,3.00562051035436e-05,0.002
"optout",2,3.00562051035436e-05,0.002
"oral",4,6.01124102070873e-05,0.004
"orange",2,3.00562051035436e-05,0.002
"orbr",2,3.00562051035436e-05,0.002
"orders ",3,4.50843076553154e-05,0.002
"organisation",2,3.00562051035436e-05,0.002
"organises",2,3.00562051035436e-05,0.002
"organization",6,9.01686153106309e-05,0.004
"organizations",2,3.00562051035436e-05,0.002
"organizer",2,3.00562051035436e-05,0.002
"orgasm",2,3.00562051035436e-05,0.002
"original",20,0.000300562051035436,0.02
"originally",4,6.01124102070873e-05,0.004
"orleans",4,6.01124102070873e-05,0.002
"osawa",2,3.00562051035436e-05,0.002
"ostfengimageslifegif",3,4.50843076553154e-05,0.002
"otcbb",3,4.50843076553154e-05,0.002
"outfit",6,9.01686153106309e-05,0.004
"outfrom",2,3.00562051035436e-05,0.002
"outil",6,9.01686153106309e-05,0.004
"outils",4,6.01124102070873e-05,0.004
"outlook",4,6.01124102070873e-05,0.004
"outright",2,3.00562051035436e-05,0.002
"outside",3,4.50843076553154e-05,0.002
"overinvoiced",2,3.00562051035436e-05,0.002
"overseas",4,6.01124102070873e-05,0.004
"overthrow",5,7.51405127588591e-05,0.002
"overwhelming",2,3.00562051035436e-05,0.002
"ovih",6,9.01686153106309e-05,0.004
"owned",2,3.00562051035436e-05,0.002
"owner",11,0.00016530912806949,0.008
"owners",6,9.01686153106309e-05,0.006
"ownership",8,0.000120224820414175,0.002
"owolabi",3,4.50843076553154e-05,0.002
"oxnard",2,3.00562051035436e-05,0.002
"p p",2,3.00562051035436e-05,0.002
"pacific",26,0.000390730666346067,0.006
"pack",2,3.00562051035436e-05,0.002
"package",16,0.000240449640828349,0.012
"padding",3,4.50843076553154e-05,0.002
"paddingbottom",28,0.000420786871449611,0.004
"paddingleft",28,0.000420786871449611,0.004
"paddingright",21,0.000315590153587208,0.004
"paddingtop",28,0.000420786871449611,0.004
"page",34,0.000510955486760242,0.012
"pagebreakafteravoid",9,0.000135252922965946,0.004
"pages",2,3.00562051035436e-05,0.002
"paid",31,0.000465871179104926,0.026
"paidfonttd",2,3.00562051035436e-05,0.002
"panel",6,9.01686153106309e-05,0.004
"panels",2,3.00562051035436e-05,0.002
"panose",2,3.00562051035436e-05,0.002
"paper",26,0.000390730666346067,0.014
"paperwork",6,9.01686153106309e-05,0.006
"par",18,0.000270505845931893,0.004
"paragraph",3,4.50843076553154e-05,0.002
"param",2,3.00562051035436e-05,0.002
"paramount",12,0.000180337230621262,0.002
"parcel",2,3.00562051035436e-05,0.002
"parents",11,0.00016530912806949,0.008
"partial",2,3.00562051035436e-05,0.002
"participants",2,3.00562051035436e-05,0.002
"participate",8,0.000120224820414175,0.004
"participer",4,6.01124102070873e-05,0.004
"partija",8,0.000120224820414175,0.004
"partije",14,0.000210393435724805,0.004
"partiju",4,6.01124102070873e-05,0.004
"partner",22,0.00033061825613898,0.018
"partners",13,0.000195365333173034,0.008
"partnership",2,3.00562051035436e-05,0.002
"party",10,0.000150281025517718,0.008
"passage",2,3.00562051035436e-05,0.002
"passed",15,0.000225421538276577,0.014
"passing",2,3.00562051035436e-05,0.002
"passport",2,3.00562051035436e-05,0.002
"passports",2,3.00562051035436e-05,0.002
"password",13,0.000195365333173034,0.012
"past",11,0.00016530912806949,0.006
"paste",3,4.50843076553154e-05,0.002
"patch",6,9.01686153106309e-05,0.006
"patently",2,3.00562051035436e-05,0.002
"patrimoine",4,6.01124102070873e-05,0.004
"patty",2,3.00562051035436e-05,0.002
"pay",63,0.000946770460761624,0.048
"payer",6,9.01686153106309e-05,0.006
"paying",2,3.00562051035436e-05,0.002
"payment",14,0.000210393435724805,0.012
"paymentfonttd",2,3.00562051035436e-05,0.002
"payments",4,6.01124102070873e-05,0.004
"payroll",2,3.00562051035436e-05,0.002
"pays",2,3.00562051035436e-05,0.002
"pbfont",8,0.000120224820414175,0.008
"pbr",4,6.01124102070873e-05,0.004
"pcbxanw",2,3.00562051035436e-05,0.002
"pcqxanw",2,3.00562051035436e-05,0.002
"pcs",2,3.00562051035436e-05,0.002
"peace",10,0.000150281025517718,0.002
"peaceable",2,3.00562051035436e-05,0.002
"peaceful",12,0.000180337230621262,0.004
"peale",3,4.50843076553154e-05,0.002
"penalty",3,4.50843076553154e-05,0.002
"penaltyfree",2,3.00562051035436e-05,0.002
"penis",8,0.000120224820414175,0.002
"penisbr",2,3.00562051035436e-05,0.002
"pension",5,7.51405127588591e-05,0.002
"pensionsfsfginccom",2,3.00562051035436e-05,0.002
"pentium",8,0.000120224820414175,0.002
"peony",2,3.00562051035436e-05,0.002
"people",309,0.00464368368849749,0.068
"peoplebrwill",2,3.00562051035436e-05,0.002
"peoples",8,0.000120224820414175,0.006
"percent",3,4.50843076553154e-05,0.002
"perfect",6,9.01686153106309e-05,0.004
"period",2,3.00562051035436e-05,0.002
"periodically",4,6.01124102070873e-05,0.004
"periods",2,3.00562051035436e-05,0.002
"permanent",9,0.000135252922965946,0.006
"permet",4,6.01124102070873e-05,0.004
"permettant",4,6.01124102070873e-05,0.004
"permit",2,3.00562051035436e-05,0.002
"persecution",2,3.00562051035436e-05,0.002
"person",42,0.000631180307174416,0.028
"personal",49,0.000736377025036819,0.03
"personalized",2,3.00562051035436e-05,0.002
"personally",9,0.000135252922965946,0.008
"personals",7,0.000105196717862403,0.004
"persons",5,7.51405127588591e-05,0.004
"perspective",4,6.01124102070873e-05,0.004
"petr",4,6.01124102070873e-05,0.004
"petroleum",2,3.00562051035436e-05,0.002
"pfont",122,0.00183342851131616,0.062
"pfontfont",2,3.00562051035436e-05,0.002
"phd",2,3.00562051035436e-05,0.002
"philatelic",2,3.00562051035436e-05,0.002
"phoenix",4,6.01124102070873e-05,0.002
"phone",34,0.000510955486760242,0.026
"phones",2,3.00562051035436e-05,0.002
"pick",2,3.00562051035436e-05,0.002
"piefontfontblockquote",6,9.01686153106309e-05,0.006
"pill",2,3.00562051035436e-05,0.002
"pills",2,3.00562051035436e-05,0.002
"pilot",3,4.50843076553154e-05,0.002
"pilots",4,6.01124102070873e-05,0.002
"pipe",9,0.000135252922965946,0.004
"piracy",3,4.50843076553154e-05,0.002
"pittsburgh",3,4.50843076553154e-05,0.002
"pixelheight",2,3.00562051035436e-05,0.002
"pixelwidth",2,3.00562051035436e-05,0.002
"placed",2,3.00562051035436e-05,0.002
"placing",14,0.000210393435724805,0.014
"plan",24,0.000360674461242524,0.012
"planbfonttdtd",2,3.00562051035436e-05,0.002
"planet",2,3.00562051035436e-05,0.002
"planning",12,0.000180337230621262,0.006
"plans",18,0.000270505845931893,0.016
"plant",3,4.50843076553154e-05,0.002
"plateforme",4,6.01124102070873e-05,0.004
"play",8,0.000120224820414175,0.008
"played",3,4.50843076553154e-05,0.002
"players",4,6.01124102070873e-05,0.004
"please",265,0.00398244717621953,0.188
"pleased",2,3.00562051035436e-05,0.002
"pleasure",2,3.00562051035436e-05,0.002
"pleasuring",2,3.00562051035436e-05,0.002
"pledge",2,3.00562051035436e-05,0.002
"plenipotentiary",7,0.000105196717862403,0.002
"plug",10,0.000150281025517718,0.004
"plugin",2,3.00562051035436e-05,0.002
"plus",68,0.00102191097352048,0.028
"pme",4,6.01124102070873e-05,0.004
"pmingliu",9,0.000135252922965946,0.002
"pnbsp",8,0.000120224820414175,0.008
"pnbspnbsp",4,6.01124102070873e-05,0.004
"pnbspp",67,0.00100688287096871,0.056
"pnov",9,0.000135252922965946,0.002
"pocket",8,0.000120224820414175,0.008
"poct",13,0.000195365333173034,0.002
"poisoned",2,3.00562051035436e-05,0.002
"poker",20,0.000300562051035436,0.008
"pokusavaju",6,9.01686153106309e-05,0.004
"policies",11,0.00016530912806949,0.008
"policy",65,0.000976826665865168,0.022
"political",14,0.000210393435724805,0.006
"politickog",4,6.01124102070873e-05,0.004
"polygalae",2,3.00562051035436e-05,0.002
"polygoni",2,3.00562051035436e-05,0.002
"polyurea",2,3.00562051035436e-05,0.002
"poors",2,3.00562051035436e-05,0.002
"popular",5,7.51405127588591e-05,0.004
"popularity",10,0.000150281025517718,0.01
"porn",10,0.000150281025517718,0.008
"portfolio",8,0.000120224820414175,0.008
"posed",2,3.00562051035436e-05,0.002
"position",12,0.000180337230621262,0.01
"positive",2,3.00562051035436e-05,0.002
"poslednjih",6,9.01686153106309e-05,0.004
"possession",12,0.000180337230621262,0.008
"post",16,0.000240449640828349,0.01
"postal",4,6.01124102070873e-05,0.004
"posted",2,3.00562051035436e-05,0.002
"posting",3,4.50843076553154e-05,0.002
"postinput",10,0.000150281025517718,0.002
"potent",6,9.01686153106309e-05,0.002
"potential",22,0.00033061825613898,0.016
"potentially",2,3.00562051035436e-05,0.002
"potentiated",5,7.51405127588591e-05,0.002
"potentiating",2,3.00562051035436e-05,0.002
"potter",2,3.00562051035436e-05,0.002
"pou",2,3.00562051035436e-05,0.002
"pound",4,6.01124102070873e-05,0.004
"pounds",6,9.01686153106309e-05,0.002
"pour",52,0.000781461332692134,0.004
"pourront",4,6.01124102070873e-05,0.004
"pouvez",4,6.01124102070873e-05,0.004
"power",22,0.00033061825613898,0.01
"powercdr",4,6.01124102070873e-05,0.004
"powerful",6,9.01686153106309e-05,0.006
"powerpoint",4,6.01124102070873e-05,0.004
"powers",4,6.01124102070873e-05,0.002
"practically",9,0.000135252922965946,0.006
"practice",4,6.01124102070873e-05,0.004
"practices",2,3.00562051035436e-05,0.002
"pre",2,3.00562051035436e-05,0.002
"preamble",2,3.00562051035436e-05,0.002
"preapplication",2,3.00562051035436e-05,0.002
"precedent",2,3.00562051035436e-05,0.002
"precedents",2,3.00562051035436e-05,0.002
"preceding",3,4.50843076553154e-05,0.002
"precious",6,9.01686153106309e-05,0.006
"predecessors",5,7.51405127588591e-05,0.002
"predsednik",4,6.01124102070873e-05,0.004
"predsednika",18,0.000270505845931893,0.004
"prefer",4,6.01124102070873e-05,0.004
"preferred",8,0.000120224820414175,0.002
"pregnancy",8,0.000120224820414175,0.002
"prehistoric",3,4.50843076553154e-05,0.002
"prelicensing",2,3.00562051035436e-05,0.002
"preliminary",2,3.00562051035436e-05,0.002
"premier",11,0.00016530912806949,0.008
"première",4,6.01124102070873e-05,0.004
"premium",24,0.000360674461242524,0.012
"premiumfinancing",2,3.00562051035436e-05,0.002
"premiums",19,0.000285533948483664,0.004
"prescription",5,7.51405127588591e-05,0.004
"presentation",4,6.01124102070873e-05,0.004
"presently",7,0.000105196717862403,0.006
"preservative",2,3.00562051035436e-05,0.002
"president",43,0.000646208409726188,0.028
"press",13,0.000195365333173034,0.006
"presse",2,3.00562051035436e-05,0.002
"pressed",3,4.50843076553154e-05,0.002
"pressure",2,3.00562051035436e-05,0.002
"presumed",2,3.00562051035436e-05,0.002
"previous",4,6.01124102070873e-05,0.004
"price",108,0.00162303507559136,0.072
"pricerange",2,3.00562051035436e-05,0.002
"prices",22,0.00033061825613898,0.02
"pricing",13,0.000195365333173034,0.008
"primary",2,3.00562051035436e-05,0.002
"prime",2,3.00562051035436e-05,0.002
"prince",2,3.00562051035436e-05,0.002
"principal",2,3.00562051035436e-05,0.002
"principals",2,3.00562051035436e-05,0.002
"principles",3,4.50843076553154e-05,0.002
"print",7,0.000105196717862403,0.004
"printer",10,0.000150281025517718,0.008
"printerinkcbphostnet",2,3.00562051035436e-05,0.002
"prior",4,6.01124102070873e-05,0.002
"privacy",6,9.01686153106309e-05,0.006
"private",31,0.000465871179104926,0.028
"prix",4,6.01124102070873e-05,0.004
"prize",3,4.50843076553154e-05,0.002
"prizemama",4,6.01124102070873e-05,0.004
"pro",4,6.01124102070873e-05,0.004
"probably",8,0.000120224820414175,0.006
"probler",2,3.00562051035436e-05,0.002
"process",13,0.000195365333173034,0.01
"processed",2,3.00562051035436e-05,0.002
"processfontbtd",2,3.00562051035436e-05,0.002
"processor",9,0.000135252922965946,0.002
"producer",4,6.01124102070873e-05,0.004
"produceris",2,3.00562051035436e-05,0.002
"producers",4,6.01124102070873e-05,0.002
"product",54,0.000811517537795678,0.022
"products",35,0.000525983589312014,0.024
"produits",4,6.01124102070873e-05,0.004
"professional",68,0.00102191097352048,0.062
"professionals",69,0.00103693907607226,0.062
"professor",4,6.01124102070873e-05,0.004
"profiled",20,0.000300562051035436,0.01
"profiles",4,6.01124102070873e-05,0.002
"profit",18,0.000270505845931893,0.016
"profitable",14,0.000210393435724805,0.014
"profits",6,9.01686153106309e-05,0.004
"program",136,0.00204382194704097,0.046
"programs",72,0.00108202338372757,0.018
"programsfontfontblockquote",6,9.01686153106309e-05,0.006
"programtm",2,3.00562051035436e-05,0.002
"project",4,6.01124102070873e-05,0.004
"projects",8,0.000120224820414175,0.006
"projet",4,6.01124102070873e-05,0.004
"prolongs",2,3.00562051035436e-05,0.002
"promise",4,6.01124102070873e-05,0.004
"promote",3,4.50843076553154e-05,0.002
"promotion",8,0.000120224820414175,0.008
"promotions",4,6.01124102070873e-05,0.002
"propecia",2,3.00562051035436e-05,0.002
"proper",2,3.00562051035436e-05,0.002
"properly",2,3.00562051035436e-05,0.002
"properties",25,0.000375702563794295,0.008
"property",55,0.00082654564034745,0.01
"proposal",16,0.000240449640828349,0.016
"proposalsfontfontblockquote",6,9.01686153106309e-05,0.006
"propose",8,0.000120224820414175,0.004
"proposed",2,3.00562051035436e-05,0.002
"proposition",2,3.00562051035436e-05,0.002
"proposons",4,6.01124102070873e-05,0.004
"proprietary",3,4.50843076553154e-05,0.002
"prosaka",11,0.00016530912806949,0.002
"prospect",4,6.01124102070873e-05,0.004
"prospects",2,3.00562051035436e-05,0.002
"prostate",2,3.00562051035436e-05,0.002
"protect",25,0.000375702563794295,0.024
"protection",2,3.00562051035436e-05,0.002
"protector",7,0.000105196717862403,0.004
"protectorsm",6,9.01686153106309e-05,0.002
"protectorsupsmsup",3,4.50843076553154e-05,0.002
"protests",3,4.50843076553154e-05,0.002
"provide",35,0.000525983589312014,0.032
"provided",4,6.01124102070873e-05,0.004
"provider",2,3.00562051035436e-05,0.002
"provides",6,9.01686153106309e-05,0.002
"providing",4,6.01124102070873e-05,0.004
"province",2,3.00562051035436e-05,0.002
"provision",2,3.00562051035436e-05,0.002
"provisions",3,4.50843076553154e-05,0.002
"prozaka",3,4.50843076553154e-05,0.002
"pruco",6,9.01686153106309e-05,0.002
"prudential",12,0.000180337230621262,0.002
"prulife",9,0.000135252922965946,0.002
"pspan",12,0.000180337230621262,0.004
"pst",6,9.01686153106309e-05,0.002
"pstfontbtd",6,9.01686153106309e-05,0.002
"ptfont",9,0.000135252922965946,0.006
"pti",3,4.50843076553154e-05,0.002
"ptimg",5,7.51405127588591e-05,0.002
"ptnbspp",8,0.000120224820414175,0.002
"ptproperty",4,6.01124102070873e-05,0.004
"ptsize",22,0.00033061825613898,0.004
"ptsized",2,3.00562051035436e-05,0.002
"ptspanfontnbspp",10,0.000150281025517718,0.004
"ptspanspan",2,3.00562051035436e-05,0.002
"public",28,0.000420786871449611,0.016
"publication",2,3.00562051035436e-05,0.002
"publicized",2,3.00562051035436e-05,0.002
"publish",2,3.00562051035436e-05,0.002
"published",11,0.00016530912806949,0.002
"publishers",3,4.50843076553154e-05,0.002
"publishing",14,0.000210393435724805,0.01
"puerto",2,3.00562051035436e-05,0.002
"purchase",35,0.000525983589312014,0.018
"purchased",4,6.01124102070873e-05,0.004
"purchasing",4,6.01124102070873e-05,0.004
"purpose",9,0.000135252922965946,0.006
"purposes",2,3.00562051035436e-05,0.002
"pvt",2,3.00562051035436e-05,0.002
"pxbfont",4,6.01124102070873e-05,0.002
"pxfont",33,0.00049592738420847,0.004
"pxheight",3,4.50843076553154e-05,0.002
"pximg",12,0.000180337230621262,0.006
"pxinput",12,0.000180337230621262,0.004
"pxleft",3,4.50843076553154e-05,0.002
"pxnbspp",2,3.00562051035436e-05,0.002
"pxnbspptd",12,0.000180337230621262,0.004
"pxnbspptdtr",4,6.01124102070873e-05,0.004
"pxnbspptdtrtbodytable",2,3.00562051035436e-05,0.002
"pxselect",12,0.000180337230621262,0.004
"pxspan",5,7.51405127588591e-05,0.004
"pxtop",3,4.50843076553154e-05,0.002
"pxwebbot",4,6.01124102070873e-05,0.004
"qcsbs",2,3.00562051035436e-05,0.002
"qcsbsrrr",2,3.00562051035436e-05,0.002
"qpc",2,3.00562051035436e-05,0.002
"qualification",2,3.00562051035436e-05,0.002
"qualified",20,0.000300562051035436,0.018
"qualify",11,0.00016530912806949,0.008
"qualifying",2,3.00562051035436e-05,0.002
"qualité",4,6.01124102070873e-05,0.004
"quality",14,0.000210393435724805,0.012
"quantum",2,3.00562051035436e-05,0.002
"quantumratio",2,3.00562051035436e-05,0.002
"quarter",4,6.01124102070873e-05,0.004
"quarterfontfontfontdiv",3,4.50843076553154e-05,0.002
"que",6,9.01686153106309e-05,0.004
"queries",2,3.00562051035436e-05,0.002
"query",2,3.00562051035436e-05,0.002
"question",11,0.00016530912806949,0.01
"questions",12,0.000180337230621262,0.012
"qui",4,6.01124102070873e-05,0.004
"quick",12,0.000180337230621262,0.008
"quicken",4,6.01124102070873e-05,0.004
"quickly",6,9.01686153106309e-05,0.004
"quote",19,0.000285533948483664,0.014
"quotedprintable",38,0.000571067896967329,0.038
"quotes",8,0.000120224820414175,0.008
"quoting",2,3.00562051035436e-05,0.002
"quotlivequot",2,3.00562051035436e-05,0.002
"quotremovequot",2,3.00562051035436e-05,0.002
"quottough",4,6.01124102070873e-05,0.004
"radar",8,0.000120224820414175,0.004
"radix",10,0.000150281025517718,0.002
"ram",9,0.000135252922965946,0.002
"rampant",2,3.00562051035436e-05,0.002
"rancho",2,3.00562051035436e-05,0.002
"rap",4,6.01124102070873e-05,0.002
"rapper",2,3.00562051035436e-05,0.002
"rapture",2,3.00562051035436e-05,0.002
"ratak",22,0.00033061825613898,0.002
"rate",38,0.000571067896967329,0.026
"rated",5,7.51405127588591e-05,0.004
"rates",58,0.000871629948002765,0.042
"ratestd",2,3.00562051035436e-05,0.002
"ratified",6,9.01686153106309e-05,0.002
"rating",2,3.00562051035436e-05,0.002
"ravages",4,6.01124102070873e-05,0.004
"rctp",3,4.50843076553154e-05,0.002
"rdp",2,3.00562051035436e-05,0.002
"reach",2,3.00562051035436e-05,0.002
"reached",6,9.01686153106309e-05,0.006
"read",44,0.00066123651227796,0.02
"readers",2,3.00562051035436e-05,0.002
"reading",18,0.000270505845931893,0.018
"ready",13,0.000195365333173034,0.012
"real",48,0.000721348922485047,0.028
"realbr",2,3.00562051035436e-05,0.002
"reality",4,6.01124102070873e-05,0.002
"reason",15,0.000225421538276577,0.014
"reasons",4,6.01124102070873e-05,0.004
"rebate",2,3.00562051035436e-05,0.002
"rebels",3,4.50843076553154e-05,0.002
"receive",271,0.00407261579153016,0.188
"received",109,0.00163806317814313,0.056
"receivedbr",4,6.01124102070873e-05,0.004
"receiving",21,0.000315590153587208,0.018
"recent",9,0.000135252922965946,0.004
"recently",9,0.000135252922965946,0.008
"recieve",6,9.01686153106309e-05,0.006
"recipient",2,3.00562051035436e-05,0.002
"recognition",10,0.000150281025517718,0.002
"recognized",6,9.01686153106309e-05,0.002
"recommandations",4,6.01124102070873e-05,0.004
"recommendation",15,0.000225421538276577,0.01
"record",8,0.000120224820414175,0.004
"records",3,4.50843076553154e-05,0.002
"recruiting",2,3.00562051035436e-05,0.002
"red",10,0.000150281025517718,0.006
"redova",4,6.01124102070873e-05,0.004
"reduce",2,3.00562051035436e-05,0.002
"reduction",2,3.00562051035436e-05,0.002
"réduction",4,6.01124102070873e-05,0.004
"reestablish",2,3.00562051035436e-05,0.002
"ref",12,0.000180337230621262,0.004
"refer",4,6.01124102070873e-05,0.004
"reference",6,9.01686153106309e-05,0.004
"referenced",7,0.000105196717862403,0.002
"referral",4,6.01124102070873e-05,0.004
"referring",4,6.01124102070873e-05,0.004
"refers",2,3.00562051035436e-05,0.002
"refinance",4,6.01124102070873e-05,0.004
"refinancing",2,3.00562051035436e-05,0.002
