"term","frequency","density","occurrence"
"siberian",1,7.20284656496247e-06,0.002
"sibricus",2,1.44056931299249e-05,0.002
"sic",4,2.88113862598499e-05,0.002
"sick",3,2.16085396948874e-05,0.004
"sicmwemotggckywkvcgjceiaegcpxxsjownjaumuqjkopvzggwoiagbciciooankgwny",1,7.20284656496247e-06,0.002
"sicpyaaoqukcfmyiocjwbjwaloeaebyaahaesaiycaetihgbhhungdzszegtgatcaiaaa",1,7.20284656496247e-06,0.002
"sidccclpajesqhhiizstziywfqqiiycbmglpfpjcioaidzetspucfbielhqaimgmwryqw",1,7.20284656496247e-06,0.002
"side",9,6.48256190846623e-05,0.016
"sidebyside",1,7.20284656496247e-06,0.002
"siden",1,7.20284656496247e-06,0.002
"sie",1,7.20284656496247e-06,0.002
"siege",1,7.20284656496247e-06,0.002
"siehst",1,7.20284656496247e-06,0.002
"sierra",8,5.76227725196998e-05,0.008
"sifting",2,1.44056931299249e-05,0.004
"sign",23,0.000165665470994137,0.038
"signal",2,1.44056931299249e-05,0.004
"signature",7,5.04199259547373e-05,0.012
"signatures",1,7.20284656496247e-06,0.002
"signaturesfontbtd",1,7.20284656496247e-06,0.002
"signaturex",1,7.20284656496247e-06,0.002
"signed",26,0.000187274010689024,0.032
"significance",3,2.16085396948874e-05,0.004
"significant",9,6.48256190846623e-05,0.006
"signifies",1,7.20284656496247e-06,0.002
"signify",4,2.88113862598499e-05,0.008
"signing",2,1.44056931299249e-05,0.004
"signup",5,3.60142328248124e-05,0.01
"signupliautomated",1,7.20284656496247e-06,0.002
"signups",2,1.44056931299249e-05,0.004
"sihbxgpxhgjwimkqpbbzaxlbjmzfwrzxajdyrflfzqvbwmhqulncjbytpytxch",1,7.20284656496247e-06,0.002
"siic",4,2.88113862598499e-05,0.004
"siigipyabzyawiukokifytgzcjajyosrzoeodanazdklbvyjgawigfawgdcztbiau",1,7.20284656496247e-06,0.002
"sijsdfynctpbvethbbgmyisdnyfrpgfuxzuqmmadpfzfgmtxwviksxaubeyqnqblgvku",1,7.20284656496247e-06,0.002
"silent",1,7.20284656496247e-06,0.002
"silicon",1,7.20284656496247e-06,0.002
"silver",1,7.20284656496247e-06,0.002
"similar",17,0.000122448391604362,0.032
"similarities",3,2.16085396948874e-05,0.002
"similarly",1,7.20284656496247e-06,0.002
"simpatizeri",2,1.44056931299249e-05,0.004
"simpatizerima",4,2.88113862598499e-05,0.004
"simpdyshjayexyscwzbccyucdzknrllxkgsjoextlzlnqkkqlnpnducpuqrfltx",1,7.20284656496247e-06,0.002
"simple",101,0.00072748750306121,0.108
"simplebrinstructions",1,7.20284656496247e-06,0.002
"simplebrsteps",1,7.20284656496247e-06,0.002
"simplenbspfontspan",1,7.20284656496247e-06,0.002
"simpler",2,1.44056931299249e-05,0.002
"simplest",3,2.16085396948874e-05,0.006
"simplified",3,2.16085396948874e-05,0.006
"simplify",1,7.20284656496247e-06,0.002
"simply",71,0.000511402106112336,0.1
"simplybr",1,7.20284656496247e-06,0.002
"simplyfontfont",1,7.20284656496247e-06,0.002
"simplywirelesscom",1,7.20284656496247e-06,0.002
"simpson",6,4.32170793897748e-05,0.012
"simultaneous",1,7.20284656496247e-06,0.002
"simultaneously",1,7.20284656496247e-06,0.002
"since",59,0.000424967947332786,0.078
"sincebefore",1,7.20284656496247e-06,0.002
"sincenbspufontstrongdiv",1,7.20284656496247e-06,0.002
"sincere",5,3.60142328248124e-05,0.008
"sincerely",27,0.000194476857253987,0.054
"sincerelyfontp",1,7.20284656496247e-06,0.002
"sincerest",1,7.20284656496247e-06,0.002
"sincerly",1,7.20284656496247e-06,0.002
"sinema",1,7.20284656496247e-06,0.002
"singal",1,7.20284656496247e-06,0.002
"singapore",1,7.20284656496247e-06,0.002
"single",8,5.76227725196998e-05,0.016
"singlehandedly",1,7.20284656496247e-06,0.002
"singles",8,5.76227725196998e-05,0.016
"singular",1,7.20284656496247e-06,0.002
"sink",3,2.16085396948874e-05,0.006
"sinking",6,4.32170793897748e-05,0.002
"siogdnbnqnlzsrezsegjmbtvvfaixtnelmjkbgcbefubqakbaawgfhfymhuxhobbf",1,7.20284656496247e-06,0.002
"siphon",2,1.44056931299249e-05,0.004
"sipxmwilosrcdwqqtkbhmagpwdudsgdzeikkvkzzzztjqgkbskuqhopgdmeurcpcddofhapr",1,7.20284656496247e-06,0.002
"siqxwaqoeytujownfyogaasrppqujzqhybybrjkqspwvxunciyuiqexedocl",1,7.20284656496247e-06,0.002
"sir",30,0.000216085396948874,0.05
"sirmadam",4,2.88113862598499e-05,0.008
"sirmadamfontdiv",1,7.20284656496247e-06,0.002
"sirs",1,7.20284656496247e-06,0.002
"sisfsnanwsflzlgkxyhxhhyzgqxxxiwrdombtfsovvfkliqdblkkckwfam",1,7.20284656496247e-06,0.002
"sister",9,6.48256190846623e-05,0.012
"sit",1,7.20284656496247e-06,0.002
"site",103,0.000741893196191135,0.11
"sitebrnbspemor",1,7.20284656496247e-06,0.002
"sitebuilder",2,1.44056931299249e-05,0.002
"siteden",1,7.20284656496247e-06,0.002
"siteinput",6,4.32170793897748e-05,0.006
"sites",107,0.000770704582450985,0.098
"sitesbr",4,2.88113862598499e-05,0.004
"sitescoopertalk",2,1.44056931299249e-05,0.004
"sitescoopertalkexamplesourceforgenet",1,7.20284656496247e-06,0.002
"sitescoopertalklistssourceforgenet",2,1.44056931299249e-05,0.004
"sitesspanfontp",2,1.44056931299249e-05,0.004
"sitestrong",1,7.20284656496247e-06,0.002
"sitestrongfontfontp",1,7.20284656496247e-06,0.002
"sitfktkdguubkriyjbxkglygqvigjoiodaokeamlkadsqepwkyqhagrozwphpwzkbk",1,7.20284656496247e-06,0.002
"sitting",3,2.16085396948874e-05,0.006
"situation",22,0.000158462624429174,0.03
"situations",1,7.20284656496247e-06,0.002
"situationsbfontp",1,7.20284656496247e-06,0.002
"situé",2,1.44056931299249e-05,0.004
"sitzen",1,7.20284656496247e-06,0.002
"sivaiavghyuqpwtxagftijtafxqzumcdzkaxhzribigwxsmulaadcgisayonibwbik",1,7.20284656496247e-06,0.002
"six",39,0.000280911016033536,0.058
"sixteen",2,1.44056931299249e-05,0.002
"siyzsoslcqtxyijwgsdygkpgstfnilbcskzcnmhssdqctashzpnttqjiyiejawztc",1,7.20284656496247e-06,0.002
"siz",1,7.20284656496247e-06,0.002
"size",542,0.00390394283820966,0.196
"sizea",42,0.000302519555728424,0.028
"sizeabidjancote",1,7.20284656496247e-06,0.002
"sizeaddressfont",1,7.20284656496247e-06,0.002
"sizeafontfont",1,7.20284656496247e-06,0.002
"sizeafontspanfont",1,7.20284656496247e-06,0.002
"sizeall",3,2.16085396948874e-05,0.006
"sizealthough",1,7.20284656496247e-06,0.002
"sizeamong",1,7.20284656496247e-06,0.002
"sizeannouncingfontfont",3,2.16085396948874e-05,0.006
"sizeannual",1,7.20284656496247e-06,0.002
"sizeanonymous",1,7.20284656496247e-06,0.002
"sizeanyone",3,2.16085396948874e-05,0.006
"sizeasp",1,7.20284656496247e-06,0.002
"sizeautomated",1,7.20284656496247e-06,0.002
"sizeavailable",1,7.20284656496247e-06,0.002
"sizeayrýntýlý",2,1.44056931299249e-05,0.004
"sizeb",9,6.48256190846623e-05,0.018
"sizeba",4,2.88113862598499e-05,0.006
"sizeball",1,7.20284656496247e-06,0.002
"sizebandwidthnbspnbsp",1,7.20284656496247e-06,0.002
"sizebanyoneb",3,2.16085396948874e-05,0.006
"sizebbeautiful",1,7.20284656496247e-06,0.002
"sizebbr",1,7.20284656496247e-06,0.002
"sizebbrcenteriimg",6,4.32170793897748e-05,0.012
"sizebbtodd",1,7.20284656496247e-06,0.002
"sizebbwayne",1,7.20284656496247e-06,0.002
"sizebclick",3,2.16085396948874e-05,0.006
"sizebdear",1,7.20284656496247e-06,0.002
"sizebest",1,7.20284656496247e-06,0.002
"sizebfont",28,0.000201679703818949,0.034
"sizebfor",2,1.44056931299249e-05,0.002
"sizebfortunes",1,7.20284656496247e-06,0.002
"sizebfreeb",1,7.20284656496247e-06,0.002
"sizebia",2,1.44056931299249e-05,0.004
"sizebillingnbspnbsp",1,7.20284656496247e-06,0.002
"sizebimg",3,2.16085396948874e-05,0.006
"sizebkey",1,7.20284656496247e-06,0.002
"sizeblife",1,7.20284656496247e-06,0.002
"sizebmidsize",1,7.20284656496247e-06,0.002
"sizebpsb",3,2.16085396948874e-05,0.006
"sizebr",18,0.000129651238169325,0.028
"sizebrfontbfont",2,1.44056931299249e-05,0.004
"sizebrfontbp",1,7.20284656496247e-06,0.002
"sizebrfontfont",2,1.44056931299249e-05,0.004
"sizebrfontspanba",1,7.20284656496247e-06,0.002
"sizebrif",2,1.44056931299249e-05,0.004
"sizebrnbspfontbfont",2,1.44056931299249e-05,0.004
"sizebrowse",1,7.20284656496247e-06,0.002
"sizebspan",1,7.20284656496247e-06,0.002
"sizebspecial",1,7.20284656496247e-06,0.002
"sizebstarter",1,7.20284656496247e-06,0.002
"sizebsupersize",1,7.20284656496247e-06,0.002
"sizebthe",3,2.16085396948874e-05,0.006
"sizebthere",1,7.20284656496247e-06,0.002
"sizebthis",1,7.20284656496247e-06,0.002
"sizebusiness",2,1.44056931299249e-05,0.004
"sizebut",1,7.20284656496247e-06,0.002
"sizebyou",4,2.88113862598499e-05,0.006
"sizebâàmîêºbfontbr",1,7.20284656496247e-06,0.002
"sizebðèçóíôõücôßñyâàmàïäbr",1,7.20284656496247e-06,0.002
"sizecall",1,7.20284656496247e-06,0.002
"sizecheck",3,2.16085396948874e-05,0.004
"sizechecklist",3,2.16085396948874e-05,0.006
"sizecityfont",1,7.20284656496247e-06,0.002
"sizecitynbspnbspnbspfonttdcentercentertd",1,7.20284656496247e-06,0.002
"sizeclick",7,5.04199259547373e-05,0.014
"sizeclickbr",1,7.20284656496247e-06,0.002
"sizecommon",3,2.16085396948874e-05,0.006
"sizecompare",1,7.20284656496247e-06,0.002
"sizecomplete",3,2.16085396948874e-05,0.006
"sizecongratulationsfontfont",1,7.20284656496247e-06,0.002
"sizeconsumer",1,7.20284656496247e-06,0.002
"sizeconsumerreportscom",1,7.20284656496247e-06,0.002
"sizecopyright",6,4.32170793897748e-05,0.012
"sizecountryfonttdcentercentertd",1,7.20284656496247e-06,0.002
"sized",713,0.00513562960081824,0.178
"sizeda",19,0.000136854084734287,0.036
"sizedaddressfontbtd",1,7.20284656496247e-06,0.002
"sizedages",2,1.44056931299249e-05,0.002
"sizedaggressive",1,7.20284656496247e-06,0.002
"sizedaily",1,7.20284656496247e-06,0.002
"sizedall",2,1.44056931299249e-05,0.004
"sizedalternative",1,7.20284656496247e-06,0.002
"sizedalzheimers",1,7.20284656496247e-06,0.002
"sizedam",1,7.20284656496247e-06,0.002
"sizedamp",1,7.20284656496247e-06,0.002
"sizedan",1,7.20284656496247e-06,0.002
"sizedare",1,7.20284656496247e-06,0.002
"sizedarea",1,7.20284656496247e-06,0.002
"sizedask",1,7.20284656496247e-06,0.002
"sizedb",26,0.000187274010689024,0.036
"sizedba",1,7.20284656496247e-06,0.002
"sizedbaddressbfonttd",1,7.20284656496247e-06,0.002
"sizedbadvanced",1,7.20284656496247e-06,0.002
"sizedball",1,7.20284656496247e-06,0.002
"sizedbaviationb",1,7.20284656496247e-06,0.002
"sizedbcall",1,7.20284656496247e-06,0.002
"sizedbcitybfonttd",6,4.32170793897748e-05,0.012
"sizedbclick",1,7.20284656496247e-06,0.002
"sizedbcontinuation",1,7.20284656496247e-06,0.002
"sizedbdiagnose",5,3.60142328248124e-05,0.01
"sizedbdozens",2,1.44056931299249e-05,0.004
"sizedbdvd",1,7.20284656496247e-06,0.002
"sizedbeliminate",1,7.20284656496247e-06,0.002
"sizedbemailbfonttd",8,5.76227725196998e-05,0.016
"sizedbest",1,7.20284656496247e-06,0.002
"sizedbfacultative",1,7.20284656496247e-06,0.002
"sizedbfont",7,5.04199259547373e-05,0.012
"sizedbfortunes",3,2.16085396948874e-05,0.006
"sizedbfree",1,7.20284656496247e-06,0.002
"sizedbfrom",2,1.44056931299249e-05,0.004
"sizedbget",1,7.20284656496247e-06,0.002
"sizedbhigh",2,1.44056931299249e-05,0.004
"sizedbige",1,7.20284656496247e-06,0.002
"sizedbimg",1,7.20284656496247e-06,0.002
"sizedbimproved",1,7.20284656496247e-06,0.002
"sizedbincluding",3,2.16085396948874e-05,0.006
"sizedbissue",1,7.20284656496247e-06,0.002
"sizedbliberal",1,7.20284656496247e-06,0.002
"sizedblife",1,7.20284656496247e-06,0.002
"sizedblindnessfontbtd",1,7.20284656496247e-06,0.002
"sizedbmakes",5,3.60142328248124e-05,0.01
"sizedbnamebfontfont",1,7.20284656496247e-06,0.002
"sizedbnamebfonttd",8,5.76227725196998e-05,0.016
"sizedbnbspnbspnbspfax",1,7.20284656496247e-06,0.002
"sizedbnor",2,1.44056931299249e-05,0.004
"sizedboth",1,7.20284656496247e-06,0.002
"sizedbphonebfonttd",7,5.04199259547373e-05,0.014
"sizedbplease",5,3.60142328248124e-05,0.01
"sizedbpreferred",2,1.44056931299249e-05,0.002
"sizedbprofessionallyb",1,7.20284656496247e-06,0.002
"sizedbproven",1,7.20284656496247e-06,0.002
"sizedbquotebay",1,7.20284656496247e-06,0.002
"sizedbr",21,0.000151259777864212,0.028
"sizedbrbr",1,7.20284656496247e-06,0.002
"sizedbrbrbrpto",1,7.20284656496247e-06,0.002
"sizedbreal",1,7.20284656496247e-06,0.002
"sizedbrenewal",1,7.20284656496247e-06,0.002
"sizedbrequired",1,7.20284656496247e-06,0.002
"sizedbreturn",1,7.20284656496247e-06,0.002
"sizedbrfont",4,2.88113862598499e-05,0.008
"sizedbrfontifont",1,7.20284656496247e-06,0.002
"sizedbrfonttd",1,7.20284656496247e-06,0.002
"sizedbrfontu",1,7.20284656496247e-06,0.002
"sizedbrfontufont",6,4.32170793897748e-05,0.012
"sizedbrokerdealerfonttd",1,7.20284656496247e-06,0.002
"sizedbrolling",1,7.20284656496247e-06,0.002
"sizedbrplease",1,7.20284656496247e-06,0.002
"sizedbsimplified",1,7.20284656496247e-06,0.002
"sizedbsource",1,7.20284656496247e-06,0.002
"sizedbstatebfonttd",6,4.32170793897748e-05,0.012
"sizedbtreadmills",1,7.20284656496247e-06,0.002
"sizedbuild",1,7.20284656496247e-06,0.002
"sizedbvisit",1,7.20284656496247e-06,0.002
"sizedbwell",1,7.20284656496247e-06,0.002
"sizedbzapp",1,7.20284656496247e-06,0.002
"sizedcall",10,7.20284656496247e-05,0.02
"sizedcase",8,5.76227725196998e-05,0.004
"sizedcgifontdiv",1,7.20284656496247e-06,0.002
"sizedcheck",3,2.16085396948874e-05,0.006
"sizedcityfontbtd",14,0.000100839851909475,0.028
"sizedcityfonttd",2,1.44056931299249e-05,0.004
"sizedclick",1,7.20284656496247e-06,0.002
"sizedcna",2,1.44056931299249e-05,0.004
"sizedconferencing",3,2.16085396948874e-05,0.006
"sizedconnects",1,7.20284656496247e-06,0.002
"sizedcopy",1,7.20284656496247e-06,0.002
"sizedcoronary",2,1.44056931299249e-05,0.002
"sizedcsvdface",1,7.20284656496247e-06,0.002
"sizeddeath",1,7.20284656496247e-06,0.002
"sizeddollar",1,7.20284656496247e-06,0.002
"sizedduration",1,7.20284656496247e-06,0.002
"sizede",1,7.20284656496247e-06,0.002
"sizedear",6,4.32170793897748e-05,0.012
"sizedearest",1,7.20284656496247e-06,0.002
"sizedeca",2,1.44056931299249e-05,0.002
"sizedecan",1,7.20284656496247e-06,0.002
"sizedecbeaddresses",1,7.20284656496247e-06,0.002
"sizedecbecfont",4,2.88113862598499e-05,0.002
"sizedecbedisclaimeracfbecbrewe",1,7.20284656496247e-06,0.002
"sizedecfont",1,7.20284656496247e-06,0.002
"sizedecieclick",1,7.20284656496247e-06,0.002
"sizedecstrongehere",1,7.20284656496247e-06,0.002
"sizedecstrongeifnbspb",1,7.20284656496247e-06,0.002
"sizedeeasy",2,1.44056931299249e-05,0.002
"sizedeepak",1,7.20284656496247e-06,0.002
"sizedeffective",1,7.20284656496247e-06,0.002
"sizedemailfontbtd",13,9.36370053445122e-05,0.026
"sizedemailfonttd",3,2.16085396948874e-05,0.006
"sizedenbspb",2,1.44056931299249e-05,0.002
"sizedenbspbnbspbnbspbnbspbnbspbnbspbnbspbnbspbnbspbnbspb",1,7.20284656496247e-06,0.002
"sizedensurin",1,7.20284656496247e-06,0.002
"sizedequivalent",1,7.20284656496247e-06,0.002
"sizedetailed",3,2.16085396948874e-05,0.006
"sizedff",1,7.20284656496247e-06,0.002
"sizedfill",3,2.16085396948874e-05,0.006
"sizedfinally",1,7.20284656496247e-06,0.002
"sizedfind",1,7.20284656496247e-06,0.002
"sizedfitchfontbtd",1,7.20284656496247e-06,0.002
"sizedfo",2,1.44056931299249e-05,0.004
"sizedfont",29,0.000208882550383912,0.032
"sizedfontb",7,5.04199259547373e-05,0.006
"sizedfontbitd",24,0.000172868317559099,0.002
"sizedfontbtd",11,7.92313122145872e-05,0.004
"sizedfontfont",6,4.32170793897748e-05,0.012
"sizedfontfontfontb",1,7.20284656496247e-06,0.002
"sizedfontnbspdiv",2,1.44056931299249e-05,0.002
"sizedfontnbspdivbodyhtml",1,7.20284656496247e-06,0.002
"sizedfontp",2,1.44056931299249e-05,0.002
"sizedfonttd",20,0.000144056931299249,0.008
"sizedfor",4,2.88113862598499e-05,0.008
"sizedfoundfontspanfont",1,7.20284656496247e-06,0.002
"sizedfree",2,1.44056931299249e-05,0.004
"sizedge",1,7.20284656496247e-06,0.002
"sizedglobal",1,7.20284656496247e-06,0.002
"sizedguaranteed",1,7.20284656496247e-06,0.002
"sizedheart",1,7.20284656496247e-06,0.002
"sizedhelps",5,3.60142328248124e-05,0.01
"sizedhewlett",2,1.44056931299249e-05,0.004
"sizedhiv",1,7.20284656496247e-06,0.002
"sizedhow",1,7.20284656496247e-06,0.002
"sizedhttpwwwtwgcapitalcomfontabr",1,7.20284656496247e-06,0.002
"sizedhu",1,7.20284656496247e-06,0.002
"sizedialso",2,1.44056931299249e-05,0.004
"sizediamaze",1,7.20284656496247e-06,0.002
"sizediand",1,7.20284656496247e-06,0.002
"sizedid",3,2.16085396948874e-05,0.006
"sizedif",2,1.44056931299249e-05,0.004
"sizedifont",1,7.20284656496247e-06,0.002
"sizedigital",4,2.88113862598499e-05,0.008
"sizediifontb",2,1.44056931299249e-05,0.002
"sizediifontbtd",1,7.20284656496247e-06,0.002
"sizedilynchburg",1,7.20284656496247e-06,0.002
"sizedimake",1,7.20284656496247e-06,0.002
"sizedimg",4,2.88113862598499e-05,0.006
"sizedincludes",8,5.76227725196998e-05,0.016
"sizedincreased",1,7.20284656496247e-06,0.002
"sizedinvasive",1,7.20284656496247e-06,0.002
"sizedirect",9,6.48256190846623e-05,0.006
"sizediscover",4,2.88113862598499e-05,0.008
"sizedisk",1,7.20284656496247e-06,0.002
"sizedissuance",1,7.20284656496247e-06,0.002
"sizedissued",1,7.20284656496247e-06,0.002
"sizeditorinchief",1,7.20284656496247e-06,0.002
"sizeditsnbspfree",1,7.20284656496247e-06,0.002
"sizedjspfontdiv",1,7.20284656496247e-06,0.002
"sizedkidney",1,7.20284656496247e-06,0.002
"sizedlacfontp",1,7.20284656496247e-06,0.002
"sizedlegal",1,7.20284656496247e-06,0.002
"sizedlet",1,7.20284656496247e-06,0.002
"sizedlexmarkfontt",2,1.44056931299249e-05,0.004
"sizedlimited",1,7.20284656496247e-06,0.002
"sizedlose",2,1.44056931299249e-05,0.002
"sizedloss",1,7.20284656496247e-06,0.002
"sizedmake",1,7.20284656496247e-06,0.002
"sizedmb",2,1.44056931299249e-05,0.002
"sizedmoodys",1,7.20284656496247e-06,0.002
"sizedmultiple",2,1.44056931299249e-05,0.004
"sizedn",4,2.88113862598499e-05,0.008
"sizednamefontbtd",13,9.36370053445122e-05,0.026
"sizednamefontfont",3,2.16085396948874e-05,0.006
"sizednamefonttd",3,2.16085396948874e-05,0.006
"sizednationalnbsplenders",1,7.20284656496247e-06,0.002
"sizednbspbgenerate",1,7.20284656496247e-06,0.002
"sizednbspbno",5,3.60142328248124e-05,0.002
"sizednbspfemale",2,1.44056931299249e-05,0.004
"sizednbspfontstrongfont",1,7.20284656496247e-06,0.002
"sizednbsphealthier",1,7.20284656496247e-06,0.002
"sizednbspmale",6,4.32170793897748e-05,0.004
"sizednbspstating",1,7.20284656496247e-06,0.002
"sizedno",1,7.20284656496247e-06,0.002
"sizednomoremailvccomputersiefontafont",1,7.20284656496247e-06,0.002
"sizednoninvasive",1,7.20284656496247e-06,0.002
"sizednorton",11,7.92313122145872e-05,0.022
"sizednow",3,2.16085396948874e-05,0.006
"sizednumber",2,1.44056931299249e-05,0.004
"sizedo",2,1.44056931299249e-05,0.004
"sizedoes",1,7.20284656496247e-06,0.002
"sizedomainsnbspnbsp",1,7.20284656496247e-06,0.002
"sizedon",2,1.44056931299249e-05,0.004
"sizedonly",3,2.16085396948874e-05,0.006
"sizedor",1,7.20284656496247e-06,0.002
"sizedorgan",1,7.20284656496247e-06,0.002
"sizedour",1,7.20284656496247e-06,0.002
"sizedownload",4,2.88113862598499e-05,0.008
"sizedpaid",2,1.44056931299249e-05,0.002
"sizedparalysisfontbtd",1,7.20284656496247e-06,0.002
"sizedpb",1,7.20284656496247e-06,0.002
"sizedpc",1,7.20284656496247e-06,0.002
"sizedpercentage",1,7.20284656496247e-06,0.002
"sizedpeterson",1,7.20284656496247e-06,0.002
"sizedphonefontbtd",14,0.000100839851909475,0.028
"sizedphonefonttd",3,2.16085396948874e-05,0.006
"sizedphpfontdiv",1,7.20284656496247e-06,0.002
"sizedplease",10,7.20284656496247e-05,0.02
"sizedprerecorded",1,7.20284656496247e-06,0.002
"sizedprimary",1,7.20284656496247e-06,0.002
"sizedproduct",8,5.76227725196998e-05,0.002
"sizedprofessional",4,2.88113862598499e-05,0.008
"sizedprofiles",2,1.44056931299249e-05,0.002
"sizedpthe",1,7.20284656496247e-06,0.002
"sizedquestions",1,7.20284656496247e-06,0.002
"sizedquotaaquot",3,2.16085396948874e-05,0.002
"sizedquotaquot",1,7.20284656496247e-06,0.002
"sizedr",1,7.20284656496247e-06,0.002
"sizedrated",1,7.20284656496247e-06,0.002
"sizedrates",1,7.20284656496247e-06,0.002
"sizedremarkable",1,7.20284656496247e-06,0.002
"sizedrequired",3,2.16085396948874e-05,0.006
"sizedreverse",1,7.20284656496247e-06,0.002
"sizedseenfontfont",1,7.20284656496247e-06,0.002
"sizedsevere",1,7.20284656496247e-06,0.002
"sizedspa",1,7.20284656496247e-06,0.002
"sizedspan",6,4.32170793897748e-05,0.004
"sizedspanfont",1,7.20284656496247e-06,0.002
"sizedspend",1,7.20284656496247e-06,0.002
"sizedstandard",2,1.44056931299249e-05,0.004
"sizedstatefontbtd",14,0.000100839851909475,0.028
"sizedstatefonttd",3,2.16085396948874e-05,0.006
"sizedstrokefontbtd",1,7.20284656496247e-06,0.002
"sizedstrong",1,7.20284656496247e-06,0.002
"sizedstronga",1,7.20284656496247e-06,0.002
"sizedstrongand",1,7.20284656496247e-06,0.002
"sizedstrongbut",1,7.20284656496247e-06,0.002
"sizedstrongemdont",1,7.20284656496247e-06,0.002
"sizedstrongfont",2,1.44056931299249e-05,0.002
"sizedstrongnotnbspbeing",1,7.20284656496247e-06,0.002
"sizedstrongratesnbspmay",1,7.20284656496247e-06,0.002
"sizedstrongsee",1,7.20284656496247e-06,0.002
"sizedstrongvc",1,7.20284656496247e-06,0.002
"sizedstrongwe",1,7.20284656496247e-06,0.002
"sizedstrongworlds",1,7.20284656496247e-06,0.002
"sizedsubscribe",1,7.20284656496247e-06,0.002
"sizedsystemworks",2,1.44056931299249e-05,0.004
"sizedt",3,2.16085396948874e-05,0.006
"sizedtake",6,4.32170793897748e-05,0.012
"sizedtd",108,0.000777907429015947,0.05
"sizedtel",1,7.20284656496247e-06,0.002
"sizedterminal",1,7.20284656496247e-06,0.002
"sizedthe",2,1.44056931299249e-05,0.004
"sizedthis",2,1.44056931299249e-05,0.004
"sizedtimezonefontbtd",1,7.20284656496247e-06,0.002
"sizedto",6,4.32170793897748e-05,0.01
"sizedtotal",3,2.16085396948874e-05,0.002
"sizedul",1,7.20284656496247e-06,0.002
"sizedunderwritten",1,7.20284656496247e-06,0.002
"sizedunlimited",1,7.20284656496247e-06,0.002
"sizeduring",3,2.16085396948874e-05,0.006
"sizeduse",1,7.20284656496247e-06,0.002
"sizedvd",2,1.44056931299249e-05,0.004
"sizedver",3,2.16085396948874e-05,0.006
"sizedvisit",2,1.44056931299249e-05,0.004
"sizedwe",18,0.000129651238169325,0.032
"sizedwell",1,7.20284656496247e-06,0.002
"sizedyou",3,2.16085396948874e-05,0.006
"sizedyour",2,1.44056931299249e-05,0.002
"sizedzipfontbtd",1,7.20284656496247e-06,0.002
"sizedzipfonttd",1,7.20284656496247e-06,0.002
"sizeeach",3,2.16085396948874e-05,0.006
"sizeeasily",4,2.88113862598499e-05,0.008
"sizeebook",3,2.16085396948874e-05,0.006
"sizeecommerce",1,7.20284656496247e-06,0.002
"sizeemail",1,7.20284656496247e-06,0.002
"sizeemailnbspaddressfonttdcentercentertd",1,7.20284656496247e-06,0.002
"sizeexamples",3,2.16085396948874e-05,0.006
"sizeexecutive",1,7.20284656496247e-06,0.002
"sizeexhibitions",1,7.20284656496247e-06,0.002
"sizefaxfonttdcentercentertd",1,7.20284656496247e-06,0.002
"sizefill",1,7.20284656496247e-06,0.002
"sizefinally",1,7.20284656496247e-06,0.002
"sizefinancial",1,7.20284656496247e-06,0.002
"sizefind",2,1.44056931299249e-05,0.004
"sizefist",1,7.20284656496247e-06,0.002
"sizefont",29,0.000208882550383912,0.03
